student_id,month,attendance_pct,avg_score,ai_usage_hours,performance_delta,engagement_score
488,Aug,80.38,73.14,23.03,8.11,75.86
488,Sep,81.82,74.7,15.9,9.67,68.18
488,Oct,82.02,76.59,3.01,11.57,52.83
488,Nov,81.45,79.01,1.84,13.98,51.07
488,Dec,82.11,79.82,11.03,14.8,62.49
489,Jan,74.69,69.02,17.11,0.52,65.34
489,Feb,75.23,68.82,1.77,0.33,47.26
489,Mar,73.89,69.05,12.45,0.55,59.28
489,Apr,76.21,67.16,1.83,-1.33,47.92
489,May,75.22,67.48,11.8,-1.02,59.29
489,Jun,76.21,66.91,4.88,-1.58,51.59
489,Jul,75.22,65.62,3.03,-2.88,48.77
489,Aug,76.06,67.79,15.44,-0.7,64.16
489,Sep,74.57,68.48,8.79,-0.01,55.28
489,Oct,74.92,69.52,10.5,1.03,57.55
489,Nov,74.94,68.55,4.75,0.05,50.66
489,Dec,74.75,71.08,22.75,2.58,72.15
490,Jan,77.27,76.01,28.95,1.49,81.1
490,Feb,76.92,77.63,17.91,3.1,67.64
490,Mar,77.5,78.31,5.52,3.79,53.13
490,Apr,78.08,79.73,3.69,5.21,51.28
490,May,78.08,81.61,9.28,7.09,57.99
490,Jun,79.13,83.12,13.68,8.6,63.9
490,Jul,79.07,84.2,26.58,9.67,79.34
490,Aug,79.2,83.91,7.95,9.38,57.06
490,Sep,80.4,83.14,3.87,8.62,52.88
490,Oct,81.25,81.92,12.03,7.4,63.18
490,Nov,81.42,80.95,8.4,6.43,58.93
490,Dec,81.14,81.93,3.18,7.4,52.5
491,Jan,78.72,74.26,12.05,1.66,61.69
491,Feb,79.69,74.32,5.15,1.72,53.99
491,Mar,79.64,73.38,6.05,0.78,55.04
491,Apr,79.05,75.08,11.6,2.49,61.35
491,May,80.45,76.14,5.07,3.55,54.36
491,Jun,80.33,76.19,6.83,3.59,56.39
491,Jul,81.4,76.96,3.46,4.36,53.0
491,Aug,78.86,77.34,11.81,4.75,61.48
491,Sep,80.45,78.07,7.59,5.47,57.38
491,Oct,80.07,79.59,9.65,6.99,59.62
491,Nov,78.98,79.48,1.95,6.88,49.73
491,Dec,77.85,80.9,19.95,8.31,70.64
492,Jan,75.52,54.33,9.41,1.2,56.61
492,Feb,77.71,52.86,3.17,-0.26,50.43
492,Mar,79.44,54.52,13.48,1.4,63.84
492,Apr,80.32,56.79,3.1,3.67,51.91
492,May,81.08,57.98,20.23,4.86,72.92
492,Jun,80.9,59.11,4.27,5.99,53.66
492,Jul,79.04,60.05,2.84,6.93,50.83
492,Aug,79.86,61.65,7.85,8.52,57.34
492,Sep,79.04,61.48,1.46,8.36,49.18
492,Oct,81.57,63.24,21.41,10.11,74.63
492,Nov,82.72,63.77,8.59,10.65,59.94
492,Dec,83.24,64.43,3.19,11.3,53.77
493,Jan,75.57,43.28,4.78,-1.29,51.07
493,Feb,75.26,42.88,1.55,-1.69,47.02
493,Mar,76.99,42.26,9.45,-2.31,57.54
493,Apr,76.68,43.42,6.97,-1.15,54.37
493,May,79.19,42.67,8.0,-1.9,57.12
493,Jun,80.06,44.29,5.63,-0.28,54.79
493,Jul,79.6,45.98,13.19,1.41,63.59
493,Aug,81.31,47.49,8.61,2.92,59.11
493,Sep,81.45,49.69,23.4,5.12,76.96
493,Oct,83.11,51.59,5.47,7.02,56.43
493,Nov,84.3,52.64,11.86,8.07,64.82
493,Dec,83.84,52.85,12.51,8.28,65.31
494,Jan,89.47,72.55,6.59,0.08,61.59
494,Feb,88.02,73.88,7.08,1.4,61.31
494,Mar,89.15,76.26,29.84,3.78,89.3
494,Apr,88.92,77.21,14.5,4.74,70.76
494,May,88.3,78.45,6.2,5.98,60.42
494,Jun,88.35,77.56,4.23,5.08,58.09
494,Jul,89.3,77.79,3.94,5.31,58.3
494,Aug,90.74,78.0,6.66,5.52,62.44
494,Sep,91.35,79.6,8.78,7.12,65.35
494,Oct,92.27,80.89,11.05,8.42,68.62
494,Nov,93.26,80.27,5.71,7.8,62.81
494,Dec,93.66,81.96,16.13,9.49,75.56
495,Jan,82.92,54.5,5.59,0.44,56.46
495,Feb,83.87,53.79,2.31,-0.27,53.09
495,Mar,82.43,53.29,2.26,-0.78,52.16
495,Apr,83.56,53.31,2.66,-0.76,53.33
495,May,82.8,53.13,13.83,-0.93,66.28
495,Jun,84.87,52.8,3.02,-1.26,54.54
495,Jul,85.47,52.72,3.26,-1.34,55.2
495,Aug,85.1,53.02,7.54,-1.04,60.1
495,Sep,86.6,53.54,1.85,-0.53,54.17
495,Oct,86.44,53.27,3.38,-0.8,55.92
495,Nov,85.79,53.6,11.99,-0.47,65.86
495,Dec,85.64,53.34,8.67,-0.72,61.79
496,Jan,77.31,64.88,19.25,1.68,69.48
496,Feb,76.01,65.16,8.79,1.95,56.16
496,Mar,75.39,64.54,9.06,1.34,56.11
496,Apr,74.9,65.69,9.12,2.48,55.89
496,May,76.1,67.39,21.8,4.19,71.82
496,Jun,76.62,66.58,6.04,3.38,53.22
496,Jul,76.09,68.0,6.87,4.8,53.89
496,Aug,74.69,68.04,11.9,4.84,59.09
496,Sep,73.85,68.52,29.78,5.32,80.04
496,Oct,74.94,70.02,7.19,6.82,53.59
496,Nov,75.38,70.31,6.84,7.11,53.44
496,Dec,75.85,70.63,7.42,7.43,54.42
497,Jan,84.29,54.96,1.15,-0.68,51.95
497,Feb,84.79,56.74,9.87,1.1,62.72
497,Mar,84.6,57.36,11.18,1.73,64.18
497,Apr,85.46,57.27,1.87,1.63,53.52
497,May,86.36,57.2,3.64,1.57,56.19
497,Jun,87.56,58.32,3.94,2.68,57.26
497,Jul,88.95,58.73,17.55,3.09,74.43
497,Aug,89.45,58.85,3.16,3.21,57.46
497,Sep,90.07,58.96,1.15,3.32,55.42
497,Oct,89.61,59.82,8.25,4.18,63.67
497,Nov,88.19,60.47,9.08,4.83,63.81
497,Dec,89.39,61.19,4.15,5.56,58.62
498,Jan,76.58,51.5,12.59,0.92,61.05
498,Feb,78.45,52.63,8.08,2.04,56.77
498,Mar,79.37,53.34,7.9,2.76,57.1
498,Apr,79.33,54.97,8.98,4.39,58.37
498,May,80.0,55.5,8.3,4.91,57.96
498,Jun,79.37,56.41,12.94,5.83,63.15
498,Jul,78.28,56.75,5.22,6.16,53.24
498,Aug,78.85,59.32,16.1,8.74,66.63
498,Sep,80.21,59.36,8.31,8.78,58.1
498,Oct,79.83,59.96,15.78,9.37,66.83
498,Nov,80.12,59.06,4.79,8.48,53.82
498,Dec,80.21,58.09,8.2,7.5,57.96
499,Jan,86.22,70.36,3.37,1.03,55.78
499,Feb,86.52,70.74,18.63,1.41,74.26
499,Mar,87.8,70.61,7.83,1.28,62.08
499,Apr,89.91,72.12,17.73,2.79,75.22
499,May,90.1,72.57,5.64,3.24,60.84
499,Jun,91.07,73.8,15.89,4.46,73.71
499,Jul,92.26,75.71,8.09,6.38,65.07
499,Aug,92.11,77.26,16.15,7.93,74.65
499,Sep,91.31,79.08,19.26,9.75,77.89
499,Oct,92.25,80.92,7.91,11.59,64.84
499,Nov,91.4,82.05,8.75,12.71,65.34
499,Dec,91.62,83.32,2.4,13.99,57.86
500,Jan,79.73,71.21,7.62,0.13,56.98
500,Feb,79.37,72.31,7.5,1.24,56.62
500,Mar,79.4,74.41,17.09,3.34,68.15
500,Apr,79.28,78.46,36.08,7.39,90.86
500,May,78.58,78.38,7.75,7.3,56.45
500,Jun,79.25,79.2,24.08,8.13,76.45
500,Jul,80.29,79.72,1.38,8.65,49.83
500,Aug,80.65,79.39,0.84,8.31,49.4
500,Sep,81.72,78.67,4.7,7.59,54.67
500,Oct,80.08,79.52,6.02,8.45,55.27
500,Nov,81.96,79.35,2.82,8.27,52.56
500,Dec,80.55,79.72,9.37,8.65,59.57
501,Jan,76.91,60.69,5.71,0.3,53.0
501,Feb,77.82,61.27,9.36,0.89,57.92
501,Mar,78.04,63.19,12.81,2.8,62.19
501,Apr,77.07,65.22,9.25,4.83,57.35
501,May,77.25,66.64,8.48,6.25,56.52
501,Jun,78.38,68.2,12.57,7.81,62.11
501,Jul,77.14,68.4,10.7,8.01,59.12
501,Aug,77.88,69.07,6.67,8.68,54.73
501,Sep,78.92,68.13,7.0,7.74,55.76
501,Oct,77.74,68.02,2.45,7.63,49.58
501,Nov,77.57,67.14,8.14,6.75,56.31
501,Dec,77.89,67.71,6.17,7.32,54.14
502,Jan,81.66,44.72,13.26,0.45,64.91
502,Feb,82.4,44.39,4.16,0.12,54.43
502,Mar,82.59,45.48,9.33,1.2,60.75
502,Apr,82.55,44.88,6.86,0.61,57.76
502,May,84.2,47.4,16.48,3.13,70.3
502,Jun,84.16,48.02,9.51,3.74,61.9
502,Jul,84.13,48.71,4.13,4.44,55.43
502,Aug,84.68,47.1,5.0,2.83,56.81
502,Sep,85.59,47.35,8.65,3.08,61.73
502,Oct,85.79,48.24,8.32,3.96,61.45
502,Nov,86.68,48.02,3.39,3.75,56.08
502,Dec,85.55,49.01,19.71,4.74,74.98
503,Jan,67.9,60.27,3.41,-0.36,44.83
503,Feb,67.44,60.6,1.95,-0.03,42.81
503,Mar,67.37,61.24,6.68,0.61,48.44
503,Apr,66.72,61.67,8.66,1.04,50.43
503,May,65.75,60.99,5.41,0.36,45.95
503,Jun,66.87,59.85,4.43,-0.78,45.44
503,Jul,66.83,59.57,4.57,-1.06,45.58
503,Aug,67.34,60.45,6.85,-0.18,48.63
503,Sep,67.9,59.78,6.26,-0.85,48.26
503,Oct,67.29,60.63,17.27,0.0,61.1
503,Nov,68.93,61.55,5.02,0.92,47.38
503,Dec,68.97,62.9,8.13,2.27,51.14
504,Jan,68.85,67.76,3.88,-0.38,45.97
504,Feb,69.37,69.38,23.75,1.25,70.12
504,Mar,68.59,70.79,10.76,2.66,54.06
504,Apr,69.33,70.78,15.71,2.64,60.45
504,May,69.91,70.81,4.8,2.67,47.7
504,Jun,71.13,71.51,30.32,3.38,79.06
504,Jul,70.13,71.65,9.52,3.52,53.5
504,Aug,70.92,71.56,9.28,3.43,53.68
504,Sep,71.51,71.86,1.19,3.73,44.33
504,Oct,70.86,72.18,6.79,4.04,50.66
504,Nov,72.18,71.25,8.11,3.12,53.04
504,Dec,71.73,73.29,2.75,5.15,46.34
505,Jan,70.61,54.37,6.5,1.2,50.17
505,Feb,71.44,54.16,4.08,1.0,47.76
505,Mar,70.59,53.73,11.64,0.56,56.32
505,Apr,70.4,55.09,8.99,1.92,53.03
505,May,71.43,55.44,15.66,2.27,61.66
505,Jun,70.82,56.82,17.16,3.65,63.08
505,Jul,69.83,58.83,15.29,5.66,60.24
505,Aug,70.48,59.74,8.12,6.57,52.03
505,Sep,69.17,59.11,3.73,5.94,45.98
505,Oct,68.95,59.77,8.59,6.6,51.68
505,Nov,69.54,61.1,13.77,7.93,58.25
505,Dec,69.66,60.66,4.17,7.5,46.8
506,Jan,80.05,65.47,8.64,-1.0,58.4
506,Feb,79.2,68.11,5.22,1.65,53.79
506,Mar,79.47,69.42,3.85,2.95,52.3
506,Apr,79.94,70.14,7.85,3.68,57.38
506,May,79.61,70.84,10.59,4.37,60.48
506,Jun,79.38,71.34,5.65,4.88,54.4
506,Jul,78.2,71.77,3.13,5.3,50.67
506,Aug,80.45,72.65,2.71,6.18,51.53
506,Sep,80.27,72.3,6.17,5.84,55.57
506,Oct,80.38,73.55,12.8,7.08,63.58
506,Nov,79.58,73.26,0.5,6.79,48.34
506,Dec,79.57,73.54,7.81,7.07,57.11
507,Jan,90.21,65.07,4.02,0.2,58.95
507,Feb,89.99,65.64,5.31,0.76,60.36
507,Mar,90.55,66.79,22.43,1.91,81.25
507,Apr,89.99,68.1,10.4,3.22,66.48
507,May,90.24,70.03,11.24,5.15,67.63
507,Jun,88.94,71.53,13.61,6.65,69.69
507,Jul,88.28,73.36,9.46,8.48,64.32
507,Aug,88.41,74.66,29.99,9.78,89.03
507,Sep,89.69,75.93,5.13,11.05,59.97
507,Oct,90.5,77.07,8.21,12.19,64.15
507,Nov,90.59,79.22,23.57,14.35,82.64
507,Dec,92.02,79.91,10.81,15.03,68.18
508,Jan,94.57,71.15,29.63,1.52,92.3
508,Feb,95.31,72.28,7.94,2.65,66.71
508,Mar,96.15,71.78,17.01,2.14,78.1
508,Apr,98.21,73.6,10.66,3.96,71.71
508,May,96.63,74.29,3.95,4.65,62.72
508,Jun,98.11,73.68,12.99,4.05,74.46
508,Jul,98.47,74.51,9.17,4.88,70.09
508,Aug,99.59,74.59,5.42,4.95,66.26
508,Sep,99.41,75.99,13.45,6.36,75.78
508,Oct,100.0,76.33,7.85,6.69,69.42
508,Nov,99.39,75.79,3.27,6.15,63.56
508,Dec,100.0,77.17,6.53,7.53,67.84
509,Jan,82.57,67.39,15.51,1.44,68.16
509,Feb,84.88,68.18,10.16,2.22,63.12
509,Mar,84.13,68.81,26.03,2.85,81.72
509,Apr,85.47,69.45,6.46,3.5,59.03
509,May,85.29,71.48,29.3,5.52,86.34
509,Jun,85.5,71.56,4.62,5.6,56.85
509,Jul,86.17,72.33,3.98,6.37,56.48
509,Aug,83.96,72.66,8.65,6.7,60.75
509,Sep,84.48,73.17,18.31,7.21,72.66
509,Oct,85.94,73.38,22.24,7.42,78.25
509,Nov,86.8,74.72,14.26,8.77,69.19
509,Dec,88.04,76.54,9.93,10.59,64.74
510,Jan,81.94,56.38,2.34,-0.84,51.97
510,Feb,82.62,58.65,8.0,1.43,59.18
510,Mar,82.83,58.28,7.08,1.07,58.2
510,Apr,82.51,59.62,11.91,2.4,63.8
510,May,82.61,59.1,3.39,1.89,53.63
510,Jun,80.41,59.09,3.11,1.87,51.98
510,Jul,79.28,59.25,7.18,2.03,56.18
510,Aug,78.82,59.05,2.36,1.83,50.12
510,Sep,80.4,58.77,8.69,1.56,58.67
510,Oct,81.55,58.69,5.01,1.48,54.94
510,Nov,81.21,60.02,13.3,2.81,64.69
510,Dec,81.96,61.36,14.56,4.15,66.65
511,Jan,65.77,73.79,8.16,-0.78,49.26
511,Feb,68.15,74.67,5.1,0.1,47.01
511,Mar,68.45,75.59,1.51,1.01,42.88
511,Apr,68.08,75.66,5.34,1.08,47.26
511,May,67.74,76.24,10.03,1.67,52.67
511,Jun,68.84,78.35,17.51,3.78,62.31
511,Jul,70.3,78.23,12.43,3.66,57.1
511,Aug,70.38,80.08,23.6,5.51,70.55
511,Sep,71.97,81.97,1.73,7.4,45.26
511,Oct,73.46,81.84,3.16,7.26,47.86
511,Nov,73.55,83.2,15.88,8.63,63.19
511,Dec,73.61,83.22,5.85,8.65,51.19
512,Jan,76.11,65.01,8.74,1.27,56.15
512,Feb,76.87,65.77,9.69,2.04,57.75
512,Mar,76.72,66.57,12.25,2.83,60.73
512,Apr,77.75,67.97,36.98,4.24,91.02
512,May,76.58,67.75,4.6,4.02,51.47
512,Jun,76.69,68.26,10.17,4.52,58.22
512,Jul,75.7,68.71,11.78,4.98,59.55
512,Aug,76.63,70.78,30.52,7.05,82.6
512,Sep,77.63,71.07,3.4,7.33,50.66
512,Oct,78.5,72.07,6.22,8.34,54.56
512,Nov,77.88,71.63,6.07,7.9,54.01
512,Dec,77.65,72.49,8.26,8.76,56.51
513,Jan,72.41,65.04,11.02,0.25,56.67
513,Feb,73.12,67.22,36.06,2.43,87.15
513,Mar,72.75,67.98,4.64,3.2,49.22
513,Apr,71.95,69.29,29.18,4.51,78.18
513,May,72.11,70.08,10.89,5.3,56.34
513,Jun,73.81,70.63,8.25,5.85,54.19
513,Jul,74.92,69.38,3.35,4.6,48.98
513,Aug,74.49,70.45,30.3,5.67,81.06
513,Sep,75.91,72.74,18.02,7.96,67.16
513,Oct,75.46,72.66,4.12,7.88,50.22
513,Nov,72.69,72.28,6.52,7.5,51.44
513,Dec,72.54,72.31,15.87,7.53,62.57
514,Jan,75.57,59.05,20.89,1.51,70.41
514,Feb,76.0,60.99,17.68,3.46,66.81
514,Mar,77.62,61.66,7.55,4.12,55.63
514,Apr,79.2,61.52,11.66,3.98,61.51
514,May,79.46,61.12,4.01,3.58,52.48
514,Jun,80.52,62.96,18.44,5.42,70.44
514,Jul,81.4,65.17,22.51,7.63,75.85
514,Aug,80.88,65.51,6.42,7.98,56.23
514,Sep,80.42,67.9,3.98,10.37,53.02
514,Oct,80.98,69.06,7.13,11.52,57.15
514,Nov,81.31,69.52,9.37,11.99,60.04
514,Dec,83.29,72.82,10.94,15.29,63.11
515,Jan,76.11,61.97,14.05,0.52,62.52
515,Feb,76.84,63.64,27.48,2.19,79.08
515,Mar,76.7,64.64,9.59,3.18,57.53
515,Apr,76.89,64.2,12.52,2.75,61.16
515,May,77.9,65.75,4.05,4.3,51.6
515,Jun,75.92,67.64,15.16,6.19,63.75
515,Jul,75.19,66.31,9.82,4.85,56.89
515,Aug,74.64,66.19,15.44,4.74,63.31
515,Sep,75.22,66.39,9.93,4.94,57.05
515,Oct,77.27,68.33,14.58,6.88,63.86
515,Nov,76.79,68.95,5.36,7.5,52.51
515,Dec,76.35,68.67,8.84,7.21,56.42
516,Jan,74.55,58.27,7.72,0.35,54.0
516,Feb,74.21,57.9,9.77,-0.02,56.26
516,Mar,75.64,57.41,12.35,-0.51,60.2
516,Apr,76.38,58.62,12.25,0.7,60.53
516,May,76.66,59.02,8.43,1.1,56.11
516,Jun,77.51,60.03,3.62,2.11,50.85
516,Jul,77.26,60.09,5.82,2.17,53.34
516,Aug,78.21,59.99,4.73,2.07,52.6
516,Sep,78.16,60.17,0.95,2.25,48.04
516,Oct,78.66,63.1,26.97,5.18,79.56
516,Nov,78.97,63.63,4.19,5.71,52.41
516,Dec,78.75,64.12,9.95,6.2,59.19
517,Jan,65.39,63.62,2.89,0.01,42.7
517,Feb,66.03,64.71,30.41,1.09,76.11
517,Mar,66.06,63.44,5.15,-0.18,45.82
517,Apr,67.76,63.28,10.0,-0.34,52.66
517,May,69.31,63.58,21.85,-0.04,67.8
517,Jun,69.89,64.77,26.79,1.15,74.09
517,Jul,71.0,64.52,4.22,0.9,47.67
517,Aug,72.84,65.69,37.74,2.08,88.99
517,Sep,72.26,66.45,7.79,2.83,52.71
517,Oct,72.77,68.34,25.69,4.72,74.49
517,Nov,72.93,67.62,7.68,4.0,52.98
517,Dec,72.88,68.17,8.98,4.55,54.5
518,Jan,84.13,77.9,4.32,-0.8,55.66
518,Feb,83.56,77.94,2.67,-0.75,53.35
518,Mar,84.84,77.39,3.15,-1.31,54.69
518,Apr,85.55,78.09,3.94,-0.6,56.06
518,May,85.81,78.57,7.39,-0.12,60.36
518,Jun,87.54,79.07,2.05,0.38,54.98
518,Jul,87.45,78.31,3.15,-0.38,56.25
518,Aug,87.76,77.65,3.52,-1.04,56.88
518,Sep,87.47,77.96,4.91,-0.73,58.37
518,Oct,86.72,78.35,3.22,-0.34,55.9
518,Nov,86.83,78.31,9.76,-0.38,63.81
518,Dec,86.17,80.22,21.64,1.52,77.67
519,Jan,70.41,53.86,10.3,-0.17,54.61
519,Feb,70.46,54.91,11.67,0.89,56.28
519,Mar,71.61,54.72,5.16,0.69,49.15
519,Apr,74.26,54.44,12.02,0.42,58.98
519,May,72.75,55.33,14.47,1.3,61.01
519,Jun,74.11,56.77,6.17,2.74,51.87
519,Jul,75.35,58.4,7.73,4.37,54.48
519,Aug,74.54,60.39,17.52,6.37,65.74
519,Sep,73.93,60.6,11.41,6.57,58.05
519,Oct,74.31,60.5,6.07,6.47,51.87
519,Nov,74.85,61.5,24.45,7.48,74.25
519,Dec,74.42,63.05,3.12,9.03,48.4
520,Jan,79.62,53.47,15.82,1.38,66.76
520,Feb,80.19,52.63,4.24,0.54,53.2
520,Mar,80.19,53.57,11.28,1.48,61.65
520,Apr,80.38,55.1,13.91,3.01,64.93
520,May,81.38,55.29,12.37,3.2,63.68
520,Jun,80.04,56.12,3.62,4.03,52.37
520,Jul,81.01,57.51,7.48,5.41,57.58
520,Aug,81.14,56.7,4.78,4.61,54.43
520,Sep,83.07,56.68,2.47,4.59,52.81
520,Oct,83.05,56.51,3.11,4.42,53.57
520,Nov,83.0,56.24,2.5,4.15,52.8
520,Dec,81.69,57.18,11.82,5.09,63.2
521,Jan,92.98,79.1,4.64,2.33,61.36
521,Feb,93.27,77.87,4.32,1.11,61.15
521,Mar,93.41,78.05,1.93,1.28,58.36
521,Apr,93.22,79.73,6.32,2.96,63.52
521,May,93.17,81.4,11.59,4.64,69.8
521,Jun,92.99,81.55,16.74,4.78,75.89
521,Jul,91.94,81.73,7.25,4.96,63.87
521,Aug,93.04,83.12,3.16,6.36,59.62
521,Sep,93.83,83.66,2.85,6.89,59.73
521,Oct,94.45,85.25,16.06,8.48,75.95
521,Nov,93.98,86.77,2.55,10.0,59.44
521,Dec,95.29,88.06,13.45,11.29,73.31
522,Jan,69.93,65.58,12.14,2.25,56.52
522,Feb,70.73,67.2,8.09,3.87,52.14
522,Mar,71.3,69.2,2.29,5.87,45.53
522,Apr,70.24,70.42,16.43,7.1,61.85
522,May,71.98,70.8,9.24,7.48,54.28
522,Jun,71.19,70.41,6.11,7.09,50.05
522,Jul,70.91,69.67,2.05,6.34,45.0
522,Aug,71.72,70.05,5.26,6.72,49.34
522,Sep,72.25,70.51,4.51,7.19,48.76
522,Oct,72.13,70.78,4.54,7.46,48.72
522,Nov,72.38,70.37,8.47,7.05,53.6
522,Dec,72.11,70.51,12.8,7.18,58.63
523,Jan,62.2,61.84,33.38,2.19,77.38
523,Feb,60.17,62.39,8.92,2.74,46.81
523,Mar,60.0,62.77,2.85,3.12,39.42
523,Apr,60.04,63.25,9.21,3.6,47.08
523,May,60.0,64.98,16.27,5.33,55.52
523,Jun,60.0,65.45,4.43,5.8,41.31
523,Jul,60.81,62.96,1.94,3.32,38.81
523,Aug,60.06,63.94,6.94,4.3,44.36
523,Sep,60.43,64.78,6.49,5.14,44.05
523,Oct,61.32,64.66,3.73,5.01,41.27
523,Nov,61.94,64.31,4.44,4.66,42.5
523,Dec,61.14,64.29,13.24,4.64,52.57
524,Jan,74.67,73.07,10.66,-0.25,57.59
524,Feb,74.76,73.72,11.89,0.4,59.13
524,Mar,73.95,72.82,3.03,-0.5,48.0
524,Apr,76.73,72.14,5.43,-1.18,52.56
524,May,78.54,72.63,18.98,-0.69,69.9
524,Jun,80.93,72.41,9.06,-0.91,59.43
524,Jul,80.34,74.03,7.69,0.71,57.43
524,Aug,82.55,74.28,5.53,0.96,56.16
524,Sep,83.14,73.42,2.79,0.1,53.23
524,Oct,83.81,74.69,9.07,1.37,61.16
524,Nov,84.15,76.4,12.43,3.08,65.41
524,Dec,84.48,79.38,37.1,6.06,95.21
525,Jan,86.86,61.56,12.13,1.41,66.68
525,Feb,88.16,63.82,17.29,3.67,73.64
525,Mar,88.89,63.15,6.9,2.99,61.61
525,Apr,89.94,64.68,13.0,4.53,69.56
525,May,90.34,65.81,15.75,5.65,73.11
525,Jun,92.1,67.53,11.37,7.37,68.9
525,Jul,92.48,69.06,38.69,8.9,100.0
525,Aug,93.24,70.16,1.88,10.01,58.2
525,Sep,94.62,72.02,39.11,11.86,100.0
525,Oct,96.71,73.19,21.13,13.04,83.38
525,Nov,96.68,74.63,4.02,14.47,62.83
525,Dec,98.81,74.08,3.92,13.93,63.99
526,Jan,92.44,80.43,13.14,0.82,71.23
526,Feb,91.29,81.73,5.87,2.12,61.82
526,Mar,91.87,81.22,2.25,1.61,57.82
526,Apr,93.01,80.68,7.73,1.07,65.08
526,May,92.6,81.48,26.04,1.88,86.8
526,Jun,92.72,81.81,17.55,2.2,76.69
526,Jul,94.26,83.32,12.63,3.71,71.72
526,Aug,95.52,84.64,5.67,5.04,64.12
526,Sep,96.0,84.71,11.3,5.11,71.16
526,Oct,96.51,84.54,2.3,4.93,60.66
526,Nov,97.29,84.87,13.93,5.26,75.09
526,Dec,98.3,86.01,17.4,6.41,79.86
527,Jan,68.79,71.31,5.53,0.89,47.92
527,Feb,68.65,71.48,14.73,1.06,58.86
527,Mar,67.74,73.24,44.61,2.82,94.18
527,Apr,68.78,73.62,26.96,3.2,73.62
527,May,69.85,72.86,1.91,2.43,44.2
527,Jun,68.98,72.85,5.77,2.42,48.31
527,Jul,67.88,73.17,0.69,2.74,41.56
527,Aug,70.44,73.86,3.8,3.43,46.83
527,Sep,70.32,74.91,19.88,4.49,66.04
527,Oct,70.43,75.65,7.32,5.23,51.04
527,Nov,71.28,75.35,1.11,4.93,44.1
527,Dec,71.64,75.93,3.85,5.51,47.6
528,Jan,81.81,60.44,5.36,-0.66,55.52
528,Feb,81.54,60.77,9.32,-0.33,60.11
528,Mar,82.03,61.15,4.16,0.06,54.21
528,Apr,83.61,61.63,3.57,0.53,54.45
528,May,84.02,63.45,17.35,2.35,71.23
528,Jun,82.92,63.14,2.16,2.05,52.34
528,Jul,83.87,64.35,7.45,3.25,59.27
528,Aug,85.17,64.4,14.14,3.3,68.08
528,Sep,86.58,66.79,32.2,5.69,90.59
528,Oct,85.57,67.1,7.65,6.01,60.52
528,Nov,85.44,67.34,6.31,6.25,58.84
528,Dec,83.78,68.89,12.63,7.8,65.43
529,Jan,75.8,83.88,6.97,1.62,53.84
529,Feb,75.61,84.18,9.53,1.92,56.8
529,Mar,78.45,84.44,12.25,2.18,61.77
529,Apr,78.03,84.84,12.82,2.59,62.2
529,May,76.88,85.57,7.35,3.31,54.94
529,Jun,76.94,86.73,3.46,4.47,50.32
529,Jul,77.38,87.32,4.22,5.06,51.48
529,Aug,76.82,87.95,8.88,5.69,56.75
529,Sep,78.08,88.72,3.87,6.46,51.5
529,Oct,79.06,90.29,6.96,8.03,55.79
529,Nov,78.79,90.98,2.95,8.72,50.81
529,Dec,78.81,92.51,8.36,10.25,57.32
530,Jan,76.74,61.63,4.32,1.47,51.23
530,Feb,77.9,61.47,8.89,1.32,57.4
530,Mar,79.53,62.16,6.21,2.01,55.17
530,Apr,78.91,61.98,4.83,1.83,53.14
530,May,79.84,62.81,18.38,2.65,69.96
530,Jun,78.35,63.86,4.86,3.71,52.84
530,Jul,77.66,65.6,19.77,5.45,70.32
530,Aug,77.24,64.15,4.11,3.99,51.28
530,Sep,76.95,65.47,7.52,5.32,55.19
530,Oct,77.58,66.52,14.44,6.37,63.87
530,Nov,76.48,67.63,8.33,7.48,55.88
530,Dec,77.17,68.89,10.89,8.74,59.37
531,Jan,95.1,71.67,10.8,0.74,70.01
531,Feb,93.97,72.64,14.75,1.7,74.08
531,Mar,93.81,73.39,3.59,2.45,60.59
531,Apr,94.77,74.04,6.37,3.1,64.51
531,May,95.12,76.22,19.27,5.29,80.19
531,Jun,93.85,76.93,19.33,5.99,79.5
531,Jul,93.3,78.97,9.53,8.04,67.42
531,Aug,93.65,80.46,32.05,9.53,94.65
531,Sep,91.91,82.28,12.38,11.35,70.01
531,Oct,92.17,82.99,17.89,12.05,76.77
531,Nov,93.31,83.93,8.18,13.0,65.8
531,Dec,91.8,83.44,2.03,12.5,57.52
532,Jan,69.46,67.99,3.93,0.6,46.39
532,Feb,71.28,69.47,2.51,2.08,45.78
532,Mar,72.06,70.13,8.7,2.74,53.68
532,Apr,72.65,69.73,6.1,2.33,50.91
532,May,73.68,70.21,12.8,2.82,59.57
532,Jun,73.57,70.66,13.85,3.26,60.76
532,Jul,74.97,71.56,10.02,4.16,57.0
532,Aug,76.61,72.95,11.4,5.56,59.64
532,Sep,77.87,74.68,16.52,7.28,66.55
532,Oct,77.83,75.82,5.65,8.43,53.48
532,Nov,76.81,76.86,2.8,9.47,49.45
532,Dec,75.96,77.45,0.96,10.06,46.73
533,Jan,78.03,76.76,8.63,1.34,57.17
533,Feb,80.97,76.97,9.9,1.55,60.47
533,Mar,81.74,77.34,4.79,1.93,54.79
533,Apr,81.7,78.94,12.31,3.52,63.79
533,May,81.23,80.78,26.1,5.37,80.06
